flac,control_category,prompt_id,requested_vocal,seed,vocal_energy_ratio,near_silent,present,type_correct,panns_vocal,common,semantic,aesthetic_pq,lyric
keep/held_out_0035/seed0_2027900000.flac,E_instrumental_risk,held_out_0035,0,2027900000,0.25994,False,1,0,0.11232,2.156943133521352,0.28096479177474976,6.498864650726318,1.0
keep/held_out_0035/seed1_2027900001.flac,E_instrumental_risk,held_out_0035,0,2027900001,0.11462,False,0,1,0.1021,2.3807593489561714,0.3359278440475464,7.050232410430908,1.0
keep/held_out_0035/seed2_2027900002.flac,E_instrumental_risk,held_out_0035,0,2027900002,0.02305,False,0,1,0.02179,2.5039534011834292,0.5687359571456909,7.965715408325195,1.0
keep/held_out_0035/seed3_2027900003.flac,E_instrumental_risk,held_out_0035,0,2027900003,0.26663,False,1,0,0.23415,2.3430030729277003,0.3492077887058258,6.622772693634033,1.0
keep/held_out_0035/seed4_2027900004.flac,E_instrumental_risk,held_out_0035,0,2027900004,0.18981,False,1,0,0.21918,1.8618017772747613,0.29528239369392395,5.904026985168457,1.0
keep/held_out_0035/seed5_2027900005.flac,E_instrumental_risk,held_out_0035,0,2027900005,0.29442,False,1,0,0.19201,2.278672808425283,0.3730088472366333,6.679523944854736,1.0
keep/held_out_0035/seed6_2027900006.flac,E_instrumental_risk,held_out_0035,0,2027900006,0.23562,False,1,0,0.25587,2.281095449496999,0.22661139070987701,6.7754807472229,1.0
keep/held_out_0035/seed7_2027900007.flac,E_instrumental_risk,held_out_0035,0,2027900007,0.16778,False,0,1,0.12261,2.2960359287941663,0.31978827714920044,7.552367210388184,1.0
keep/held_out_0041/seed0_2028000000.flac,E_instrumental_risk,held_out_0041,0,2028000000,2e-05,False,0,1,0.025,2.426196935213004,0.4144546687602997,7.768249034881592,1.0
keep/held_out_0041/seed1_2028000001.flac,E_instrumental_risk,held_out_0041,0,2028000001,0.38688,False,1,0,0.10421,2.384750847022602,0.21725578606128693,7.771009922027588,1.0
keep/held_out_0041/seed2_2028000002.flac,E_instrumental_risk,held_out_0041,0,2028000002,0.22434,False,1,0,0.0574,2.414092738523094,0.223224937915802,7.955024719238281,1.0
keep/held_out_0041/seed3_2028000003.flac,E_instrumental_risk,held_out_0041,0,2028000003,0.60392,False,1,0,0.1061,2.397722699261464,0.06730717420578003,7.7307257652282715,1.0
keep/held_out_0041/seed4_2028000004.flac,E_instrumental_risk,held_out_0041,0,2028000004,0.89123,False,1,0,0.33379,2.183287201485076,0.03396433964371681,6.389577865600586,1.0
keep/held_out_0041/seed5_2028000005.flac,E_instrumental_risk,held_out_0041,0,2028000005,0.58437,False,1,0,0.34705,1.9421512404514334,0.1236211508512497,4.802935600280762,1.0
keep/held_out_0041/seed6_2028000006.flac,E_instrumental_risk,held_out_0041,0,2028000006,0.26587,False,1,0,0.08066,2.4137563781448885,0.20463599264621735,7.846477031707764,1.0
keep/held_out_0041/seed7_2028000007.flac,E_instrumental_risk,held_out_0041,0,2028000007,0.32582,False,1,0,0.33848,2.235987294400496,0.17567293345928192,7.0038862228393555,1.0
keep/held_out_0043/seed0_2028100000.flac,E_instrumental_risk,held_out_0043,0,2028100000,0.0,False,0,1,0.01668,2.1567017326920648,0.23373422026634216,7.0528883934021,1.0
keep/held_out_0043/seed1_2028100001.flac,E_instrumental_risk,held_out_0043,0,2028100001,0.0,False,0,1,0.02847,1.9538154559817884,-0.05091989040374756,7.652894973754883,1.0
keep/held_out_0043/seed2_2028100002.flac,E_instrumental_risk,held_out_0043,0,2028100002,0.04172,False,0,1,0.09195,1.6278526858249762,-0.0469585657119751,5.907434463500977,1.0
keep/held_out_0043/seed3_2028100003.flac,E_instrumental_risk,held_out_0043,0,2028100003,0.26885,False,1,0,0.16857,2.200308524172847,0.3722526431083679,6.715399265289307,1.0
keep/held_out_0043/seed4_2028100004.flac,E_instrumental_risk,held_out_0043,0,2028100004,0.22159,False,1,0,0.33831,2.5009904676425023,0.17980791628360748,7.778891086578369,1.0
keep/held_out_0043/seed5_2028100005.flac,E_instrumental_risk,held_out_0043,0,2028100005,0.15388,False,0,1,0.0928,2.2307146985379753,0.24964594841003418,7.334343910217285,1.0
keep/held_out_0043/seed6_2028100006.flac,E_instrumental_risk,held_out_0043,0,2028100006,0.0,False,0,1,0.02432,2.4369337455927353,0.21745753288269043,7.768426418304443,1.0
keep/held_out_0043/seed7_2028100007.flac,E_instrumental_risk,held_out_0043,0,2028100007,0.64858,False,1,0,0.13141,1.9677844069973576,0.1685800999403,6.771823883056641,1.0
