cohort,request_direction,prompt_id,rows,apparent_violation_rate,corrected_violation_rate,calibrated_violation_rate,publication_status
n2_population_retry,vocal_request,held_out_0068,128,0.734375,0.0,0.0012897900948954757,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0071,128,0.8515625,0.0234375,0.0100347500125814,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0073,128,0.734375,0.015625,0.004758172183766634,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0081,128,0.4609375,0.0,0.001062295902670537,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0082,128,0.9296875,0.0546875,0.04566801796441884,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0085,128,0.2421875,0.0078125,0.008330241930428941,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0089,128,0.890625,0.0,0.0017109323621122097,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0090,128,0.6796875,0.046875,0.012153052438964442,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0095,128,0.6953125,0.0,0.004000336509871324,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0097,128,0.4765625,0.0,0.0009957125604280945,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0099,128,0.7578125,0.0,0.0021089981309520755,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0100,128,0.0546875,0.0,0.00018411428209876655,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0102,128,0.6015625,0.0078125,0.009100567848624182,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0106,128,0.1640625,0.0,0.0008080838348818537,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0110,128,0.3984375,0.0078125,0.009148187778764793,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0112,128,0.296875,0.0,0.000704543859852591,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0119,128,0.890625,0.0625,0.03135815627917156,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0120,128,0.5625,0.0,0.0014102212449082843,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0123,128,0.4453125,0.0,0.0012927576303532321,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0126,128,0.453125,0.0,0.0015262076137801386,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0138,128,0.4765625,0.0,0.001157013027652258,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0141,128,0.5,0.0,0.001374666100843551,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0142,128,0.9296875,0.046875,0.015317344907835501,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0143,128,0.8125,0.015625,0.01014245237841937,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0148,128,0.3828125,0.0,0.0010473579918608557,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0150,128,0.1640625,0.0,0.00035824425419581475,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0152,128,0.890625,0.0546875,0.030017396038943874,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0159,128,0.515625,0.0,0.0010667631073940382,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0162,128,0.1953125,0.0,0.0006274561814021266,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0164,128,0.546875,0.0,0.0017907079353466462,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0169,128,0.6640625,0.0078125,0.002298496679656869,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0171,128,0.5859375,0.0078125,0.009727799900330396,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0176,128,0.765625,0.015625,0.014353370980423833,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0179,128,0.09375,0.0,0.00033947047395627833,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0180,128,0.1875,0.0,0.000622880281939839,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0184,128,0.578125,0.015625,0.00903225971134676,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0189,128,0.7265625,0.0078125,0.001730882750231068,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0193,128,0.9453125,0.15625,0.05237217815900397,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0194,128,0.6328125,0.0,0.0013491795267781639,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0195,128,0.28125,0.0078125,0.008372891332045725,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0198,128,0.25,0.015625,0.015942239907243114,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0203,128,0.7578125,0.0078125,0.009823774686377856,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0204,128,0.859375,0.03125,0.017506466654314178,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0205,128,0.625,0.0078125,0.009445480553926492,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0212,128,0.40625,0.0,0.0011926516265136613,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0213,128,0.7109375,0.0078125,0.0028785513597145217,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0216,128,0.171875,0.0,0.0005456276340706197,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0221,128,0.5078125,0.0,0.0010993779147374326,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0226,128,0.59375,0.0703125,0.06262168277414298,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0227,128,0.421875,0.0,0.0008887663757807139,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0232,128,0.5078125,0.0078125,0.008820730032925028,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0234,128,0.890625,0.0234375,0.010798297059137044,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0237,128,0.515625,0.0,0.0010419031360694535,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0239,128,0.4140625,0.015625,0.01641896883170641,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0240,128,0.9921875,0.015625,0.005073637988554038,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0244,128,0.6640625,0.015625,0.017536788329257237,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0250,128,0.8046875,0.0078125,0.0027354138945449567,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0254,128,0.9765625,0.0078125,0.011974144640386224,DRAFT_AWAITING_DUAL_PI_ADOPTION
n2_population_retry,vocal_request,held_out_0255,128,0.8984375,0.0,0.0017826015900091027,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0035,192,0.7083333333333334,0.9427083333333334,0.9120605564335248,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0041,192,0.5052083333333334,0.8125,0.7348623896380783,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0043,192,0.765625,0.90625,0.8771193711226303,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0058,192,0.6666666666666666,0.9010416666666666,0.8450540664884332,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0080,192,0.6302083333333334,0.8802083333333334,0.8314001568179982,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0088,192,0.6041666666666666,0.8541666666666666,0.7925765553418378,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0094,192,0.71875,0.9270833333333334,0.9029428253110651,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0108,192,0.4583333333333333,0.875,0.7636715903303201,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0117,192,0.8385416666666666,0.9427083333333334,0.9196753256122451,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0153,192,0.6197916666666666,0.8854166666666666,0.8003065878068863,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0170,192,0.6302083333333334,0.890625,0.8503281091830694,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0236,192,0.4791666666666667,0.7760416666666666,0.67637492237342,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0238,192,0.7291666666666666,0.96875,0.9245885413059867,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0251,192,0.7135416666666666,0.9270833333333334,0.8995863569771657,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,instrumental_request,held_out_0253,192,0.6927083333333334,0.9375,0.8975673930723068,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0001,192,0.375,0.005208333333333333,0.0015916307784089483,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0008,192,0.3541666666666667,0.015625,0.008022505675993477,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0016,192,0.3802083333333333,0.010416666666666666,0.01126439871131364,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0017,192,0.421875,0.020833333333333332,0.013564380735892266,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0021,192,0.2760416666666667,0.0,0.0008874304146169404,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0024,192,0.4739583333333333,0.005208333333333333,0.0019217175959896145,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0045,192,0.515625,0.005208333333333333,0.0014453002345454647,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0069,192,0.3489583333333333,0.020833333333333332,0.00883858653055229,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0119,192,0.359375,0.026041666666666668,0.007044821094363181,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0134,192,0.390625,0.0,0.0010629558480463365,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0142,192,0.484375,0.005208333333333333,0.0020139934491631953,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0166,192,0.5625,0.020833333333333332,0.016551858414716788,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0193,192,0.7604166666666666,0.046875,0.03026303234826949,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0199,192,0.546875,0.0,0.0006714450255825472,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0204,192,0.4270833333333333,0.015625,0.0028132254659948702,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0240,192,0.5052083333333334,0.015625,0.012247695375783322,DRAFT_AWAITING_DUAL_PI_ADOPTION
stage3_intervention,vocal_request,held_out_0254,192,0.4427083333333333,0.0,0.0012309565205922627,DRAFT_AWAITING_DUAL_PI_ADOPTION
