media_sha256,audioset_human_voice_score,audioset_top_human_voice_class,windows,score_source,old_audioset_vocal_score,old_audioset_top_vocal_class,was_rescored
bef1e4766c1b3ab092a5038eec7ded0a93158dce525d3b0c1cdd2331818358dd,0.4550124704837799,Speech,6,v1_superset_max_is_exact_whitelist_member,0.4550124704837799,Speech,0
bf0d6133075347ab8594f33a0db99d112fa0751080891a037024d2d6701bae2f,0.06673145294189453,Singing,12,v1_superset_max_is_exact_whitelist_member,0.06673145294189453,Singing,0
bf2a37695d4e2064ea4fd13e4f1bc0490c6dd534e2c2486b094fba6c6997be59,0.31328579783439636,Speech,7,v1_superset_max_is_exact_whitelist_member,0.31328579783439636,Speech,0
bf5f8fbf437d04da06d7d7cba51a246ecda4b2847850f0d40833a352f43dc835,0.06165965646505356,Speech,12,v1_superset_max_is_exact_whitelist_member,0.06165965646505356,Speech,0
bf6121786ce71d6dcd3aeafbdf685f2f6d54a6432cdb061de33d108099dfd79c,0.06888197362422943,Speech,8,v1_superset_max_is_exact_whitelist_member,0.06888197362422943,Speech,0
bf68f63054e6b496eb275978f5781de5f080a15fc0580edec9dab06766d7ef04,0.6466000080108643,Speech,8,v1_superset_max_is_exact_whitelist_member,0.6466000080108643,Speech,0
bf6f002858cd75f9b58a7fd5f3f0c4f9ace1e42893cd0f889994672348ad7159,0.2777654528617859,Speech,7,v1_superset_max_is_exact_whitelist_member,0.2777654528617859,Speech,0
c04a491da3a7cd8c8da06d228c8d57b18e1f6879e6619b80411ca8b2e44d31d8,0.2835884094238281,Singing,8,v1_superset_max_is_exact_whitelist_member,0.2835884094238281,Singing,0
c13d965306ba1ab69c96580919728fe07e8d4174f2a73a468fa0837c69119269,0.08825121819972992,Singing,6,v1_superset_max_is_exact_whitelist_member,0.08825121819972992,Singing,0
c236a49fa97f8be01ee1e8d6117688d2ad61e2dc6857221722fa700658f979e7,0.15408706665039062,Singing,7,v1_superset_max_is_exact_whitelist_member,0.15408706665039062,Singing,0
c2e1ead4ff6226e09fd86eec416cca732001f7b403d3c287c2e0d659040b78fe,0.16399754583835602,Speech,8,v1_superset_max_is_exact_whitelist_member,0.16399754583835602,Speech,0
c3e2ed79edcc5854d38880c240ac2ce98453f7361c4b8a0f9b0ea5bace719383,0.15298143029212952,Singing,8,v1_superset_max_is_exact_whitelist_member,0.15298143029212952,Singing,0
c3fea6e0254b4a8c5cc4f4e7086825b445adc39791094bc896c0898d86c81058,0.09559891372919083,Singing,7,rescored_exact_human_voice_whitelist,0.3362177312374115,Singing bowl,1
c45612f3ee9a61709a9abad9ecdd532888fdd7f5b8d576487539e27a89d1af8a,0.09164503216743469,Speech,12,v1_superset_max_is_exact_whitelist_member,0.09164503216743469,Speech,0
c5301325da50fa1d1b62de33aacd50e79327f3d2c880163049353c9ecfbe7f6c,0.12321475148200989,Speech,14,v1_superset_max_is_exact_whitelist_member,0.12321475148200989,Speech,0
c5454b366b37bfe0db3a2875dd2f4661e676b22f45757a39d7abb258d35cdf70,0.1382940709590912,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1382940709590912,Speech,0
c588f055f140abe43278eef17de20c33f00859b47058f96f4d5dc16c1865f450,0.15465307235717773,Speech,6,v1_superset_max_is_exact_whitelist_member,0.15465307235717773,Speech,0
c59ecfc23097ea2d85d2bb9ce8aa217068384338e29311d28f3bac8b00577e2c,0.3468411862850189,Speech,8,v1_superset_max_is_exact_whitelist_member,0.3468411862850189,Speech,0
c64ee3765816bba8cce216473e379b6fbb02741ea29e2b6aa3ad9742df7ca0ed,0.050648510456085205,Singing,7,v1_superset_max_is_exact_whitelist_member,0.050648510456085205,Singing,0
c6672d486b712dbc262aa76f5c5bd19efeb27fd781c3cf85205ee37d4defa402,0.19162248075008392,Singing,7,v1_superset_max_is_exact_whitelist_member,0.19162248075008392,Singing,0
c6eaf88990b15af273c1fde0c7929d5e0e0e2823769eb86383f3722bb028f27b,0.02276723086833954,Speech,6,v1_superset_max_is_exact_whitelist_member,0.02276723086833954,Speech,0
c74f25b4aa65ec59d130ac889fb60e60ae1359ccb513e4899b9a60c318524fee,0.10757924616336823,Singing,8,v1_superset_max_is_exact_whitelist_member,0.10757924616336823,Singing,0
c77b3f3462db5c1eeacc50077c8a12aea511da4d3f04cb6edec95dfd1385251f,0.14965873956680298,Singing,8,v1_superset_max_is_exact_whitelist_member,0.14965873956680298,Singing,0
c7fbac3184ae8ff16a1430acdff39425c3f0519d86cf9654471fdabfd24e607b,0.22620050609111786,Speech,6,v1_superset_max_is_exact_whitelist_member,0.22620050609111786,Speech,0
c816d22ae778a9079bfa06d7267cd5271b7f2a15baae25d8b767843807779a1a,0.17069651186466217,Singing,8,v1_superset_max_is_exact_whitelist_member,0.17069651186466217,Singing,0
c84a64709012ce3adbd3deba1d69ac3bf7e555e38f8390e00c03977829ea3664,0.4202767014503479,Speech,6,v1_superset_max_is_exact_whitelist_member,0.4202767014503479,Speech,0
c8b90147bfc652625dbe5ad4e7c5659ef5891be339aa6b9a3083d26b3adae10d,0.19554473459720612,Speech,8,v1_superset_max_is_exact_whitelist_member,0.19554473459720612,Speech,0
c8c6274d1d940af6c74a68881b943580bb71f618800ed3c2782009142186da54,0.5955427289009094,Rapping,6,v1_superset_max_is_exact_whitelist_member,0.5955427289009094,Rapping,0
c9f9cfa172a06bbc7968443828e69ce3811f1c4391a68423106c4d2c1c149a57,0.17276448011398315,Singing,5,v1_superset_max_is_exact_whitelist_member,0.17276448011398315,Singing,0
ca8959327ae2146baf96bcc9dabef6eaf51890a954aeac08ad93992e035962df,0.615624189376831,Speech,7,v1_superset_max_is_exact_whitelist_member,0.615624189376831,Speech,0
ca9587b537a6fb1c32012d61f18a42f158b395094ac32a59e80cced9e7a1a7dc,0.11049909889698029,Singing,7,v1_superset_max_is_exact_whitelist_member,0.11049909889698029,Singing,0
ca9f6930abd9155e350e1a3e826cdb6c8775e67f7f68b070cdb70dbf172cba0c,0.07428070157766342,Singing,14,v1_superset_max_is_exact_whitelist_member,0.07428070157766342,Singing,0
cacfbe07ec56912e47e9b619f12c9037b6ab0d5659f7f1800941009c1fadb736,0.483181357383728,Rapping,14,v1_superset_max_is_exact_whitelist_member,0.483181357383728,Rapping,0
cb26859488cbec6acd8b473ecec6d93f466ba28578f669cbee6d8b15f3306ce7,0.21158535778522491,Speech,12,v1_superset_max_is_exact_whitelist_member,0.21158535778522491,Speech,0
cb662747964b6bc0d98b7cce0adf0bc696b3262a894f42a0b544c95c7f20bef0,0.09743015468120575,Singing,13,v1_superset_max_is_exact_whitelist_member,0.09743015468120575,Singing,0
cbb851c99ae36e6d9d9727f681bd282813c972ed9079159ff6fa34a9ff1a457a,0.1308208853006363,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1308208853006363,Speech,0
cbd4a36cf67d46421a9ce5b848a1e5ddfd0397b0e2ed6fff37149e4738c328ac,0.24563068151474,Speech,13,v1_superset_max_is_exact_whitelist_member,0.24563068151474,Speech,0
cbe63aecec3a662007fdf395a53b01394502fa4d19fef3dbae93e589ae045287,0.5720429420471191,Speech,8,v1_superset_max_is_exact_whitelist_member,0.5720429420471191,Speech,0
cc31bda10f4e9264486a97644862c6cd3fc434da7f1213dc57feeea5303c9d81,0.31758517026901245,Speech,12,v1_superset_max_is_exact_whitelist_member,0.31758517026901245,Speech,0
cc560e31ec7ac2454a54e117b1fc73d19de9262594a59fd9c530a11fe9c04814,0.546273946762085,Speech,6,v1_superset_max_is_exact_whitelist_member,0.546273946762085,Speech,0
cc68f63eb4d2c1cf21e092f183459250b3a774dd8d75a54d767fbaed1bac49a6,0.44312214851379395,Speech,6,v1_superset_max_is_exact_whitelist_member,0.44312214851379395,Speech,0
ce59e9ada624d8c6a06c3b84dc0fb58940519a48ca9c55815156644c1f271bfa,0.0106131536886096,Speech,8,v1_superset_max_is_exact_whitelist_member,0.0106131536886096,Speech,0
cebd9098289fa966e3937f9867b8f5018282bbb7ed66c90e5fda0b4fb3633e8b,0.15721836686134338,Singing,14,v1_superset_max_is_exact_whitelist_member,0.15721836686134338,Singing,0
cf2398e3e524731a0edd0a28cd58588f2441c3182cdf3c95c8f54587f8a88821,0.44893598556518555,Speech,8,v1_superset_max_is_exact_whitelist_member,0.44893598556518555,Speech,0
cf9601081ba07a219663db16e2c38e3a1f98f25afcf064ce8397f14c892c1265,0.10101112723350525,Speech,8,v1_superset_max_is_exact_whitelist_member,0.10101112723350525,Speech,0
d077daa4ccc6caf0c9486a32474b58014d5dfe2c7b92e349021d8b532b908e22,0.3183581531047821,Speech,13,v1_superset_max_is_exact_whitelist_member,0.3183581531047821,Speech,0
d0824491517a31a18d9dae523ce17275222a368a0ab66ddbba1939521da4feb1,0.2877991199493408,Speech,14,v1_superset_max_is_exact_whitelist_member,0.2877991199493408,Speech,0
d086005063f7c61ed2f7a8b5d7cffdd79ab25caa685bcee44b893e05bd6e5064,0.1491696983575821,Speech,8,v1_superset_max_is_exact_whitelist_member,0.1491696983575821,Speech,0
d094c0b2a7a591b9e080955ecd9213d3b7977466925ac506216672eaef1dc768,0.3181936740875244,Speech,13,v1_superset_max_is_exact_whitelist_member,0.3181936740875244,Speech,0
d1913874c8c901bc8ef7393ec1a9d7ef5da64e0e70beb1c69f22226ee93f7a87,0.22773903608322144,Speech,8,v1_superset_max_is_exact_whitelist_member,0.22773903608322144,Speech,0
d280f448535018c49349aaa103dce2b26fe25192b28da05a160d5290addef981,0.12709833681583405,Speech,6,v1_superset_max_is_exact_whitelist_member,0.12709833681583405,Speech,0
d2ee8eb6eba2d2bd896e871eca81b4ba9b5886820ab73afd5f858c234868ca15,0.17629066109657288,Speech,8,v1_superset_max_is_exact_whitelist_member,0.17629066109657288,Speech,0
d319f977af187e6e8a55990ba3b16cb6ac3c18e2dbf1f1d076b8e5c57471447b,0.5103961825370789,Speech,12,v1_superset_max_is_exact_whitelist_member,0.5103961825370789,Speech,0
d44fc6973e1b3513a5f31589eac77b075369a062180a08bbaeac6b0c99054da3,0.1624029278755188,Speech,13,v1_superset_max_is_exact_whitelist_member,0.1624029278755188,Speech,0
d464c34188f40a3020ceba4a04e520bf51a191cfd1a600af867aeaaa92b41687,0.005972692742943764,Speech,7,v1_superset_max_is_exact_whitelist_member,0.005972692742943764,Speech,0
d47cbf3a88196451302def2e7c2b4d35c6576affcecb67d7291ba6af51e13aff,0.10375704616308212,Singing,12,v1_superset_max_is_exact_whitelist_member,0.10375704616308212,Singing,0
d47e3ccd7457282492502a9e5764e4ecf6f4f3e9be2bdc2cb219c4dcca7175ea,0.15908487141132355,Speech,12,v1_superset_max_is_exact_whitelist_member,0.15908487141132355,Speech,0
d4f815c83a4665cc23552e8343735b1b54973a33fcf85d94e1e0bd4edc727db7,0.0229190643876791,Speech,6,v1_superset_max_is_exact_whitelist_member,0.0229190643876791,Speech,0
d53d7e70b2718ca939defab68e89a833935b72dbf674752deaed6a073d13beec,0.0870981514453888,Singing,7,v1_superset_max_is_exact_whitelist_member,0.0870981514453888,Singing,0
d6343111356241d5856130d0ab973d7f7f55b7741ffd9648552dfb5d9fe409c8,0.2906039357185364,Speech,6,v1_superset_max_is_exact_whitelist_member,0.2906039357185364,Speech,0
d67ce49f1b6e2a76db0417c95fafdf38418cbd6a800c68037fab98fc95fe5eea,0.08076246827840805,Singing,12,v1_superset_max_is_exact_whitelist_member,0.08076246827840805,Singing,0
d69c2cc41a843b1e6a08476b7ee7f6d3e6d8f70a2734b3d16517afea133167c9,0.09183261543512344,Speech,6,v1_superset_max_is_exact_whitelist_member,0.09183261543512344,Speech,0
d6ccc297090e7a1df22255ef1487fe14bc1d6f1de522683eaf7887dd7aabe60c,0.4426339864730835,Speech,12,v1_superset_max_is_exact_whitelist_member,0.4426339864730835,Speech,0
d719c9bd2b7d0665688893a45695d80ef00a9f5b59089f46ffd641672fcc5ab3,0.07791714370250702,Speech,6,v1_superset_max_is_exact_whitelist_member,0.07791714370250702,Speech,0
d824f8dfb7b490fddbfff2a9c339c29739f1a9418c41555539414e0aba1e3065,0.0755973681807518,Speech,8,v1_superset_max_is_exact_whitelist_member,0.0755973681807518,Speech,0
d840e2b7d8f68426769671fec7f256183a4184edc4469c71338e45a2c60979bc,0.6141811609268188,Speech,12,v1_superset_max_is_exact_whitelist_member,0.6141811609268188,Speech,0
d85530c8f4c8d7bf715c931003a88cb6c28a19fcffb2c59653cbcce0668b151a,0.26635435223579407,Speech,8,v1_superset_max_is_exact_whitelist_member,0.26635435223579407,Speech,0
d8af32942754d633a971d04e752c1ebb583e7c2eb933cddc70e1c25994001773,0.10672967880964279,Speech,13,v1_superset_max_is_exact_whitelist_member,0.10672967880964279,Speech,0
d9540e2392b13991aaace78984b525fb35767553d97d3169b82451b2f64bee68,0.26242750883102417,Speech,12,v1_superset_max_is_exact_whitelist_member,0.26242750883102417,Speech,0
d99db5b86e1b77b50f5a9bed593bfa35b17f18d39199492a3166e76edfd95951,0.13235624134540558,Singing,8,v1_superset_max_is_exact_whitelist_member,0.13235624134540558,Singing,0
da3fb2f519344c254c5b24ff52adcded8ac3aa43811da80c8c4968e95cdd71f7,0.04694042354822159,Speech,8,v1_superset_max_is_exact_whitelist_member,0.04694042354822159,Speech,0
da4cd2248a43e74a7c2d2490ac1128a0ba0dc07a48e596a3387197dd89d23761,0.06897064298391342,Speech,8,v1_superset_max_is_exact_whitelist_member,0.06897064298391342,Speech,0
da6c43888e21ed6727acb44757cac51e14c487cab79b2ef4378892ad95fedb61,0.2085178941488266,Singing,6,v1_superset_max_is_exact_whitelist_member,0.2085178941488266,Singing,0
da77cff61ccb0af2a14e6effc95e0fde0c3f9bbf3095b5745303debc2961dc86,0.20097483694553375,Speech,8,v1_superset_max_is_exact_whitelist_member,0.20097483694553375,Speech,0
dad297785ffd8f273905960dee1253e4c203c7a4e9d3e518df906af2cd6b8419,0.25141799449920654,Speech,6,v1_superset_max_is_exact_whitelist_member,0.25141799449920654,Speech,0
db3b59993463ea706bf3672b0be8ccbe60d3ae62199b2394f5e99796424ee215,0.12060052901506424,Speech,6,v1_superset_max_is_exact_whitelist_member,0.12060052901506424,Speech,0
dc54a2dd74b152b19d0b4be553c0127432806559dbcc4e7e9e3862c7109bbeef,0.11656512320041656,Speech,14,v1_superset_max_is_exact_whitelist_member,0.11656512320041656,Speech,0
dca10ae9b99cdc338028b2e65bc5e69b47e91fea778cdc42e4b7df0b30279e3d,0.19790031015872955,Speech,6,v1_superset_max_is_exact_whitelist_member,0.19790031015872955,Speech,0
dd3211f838ad320698c7e05439219081e6d1106687d1b7053bffdb6de166e25e,0.43485361337661743,Speech,12,v1_superset_max_is_exact_whitelist_member,0.43485361337661743,Speech,0
dd6b3267df0e4bc47f061d025b8ea014d31c0586826ed687f617488022be6c21,0.23190195858478546,Speech,6,v1_superset_max_is_exact_whitelist_member,0.23190195858478546,Speech,0
dd711c8786049153949504d105ad10f1da9fc774b7971797e7d07bf84b449690,0.2440238893032074,Speech,13,v1_superset_max_is_exact_whitelist_member,0.2440238893032074,Speech,0
de00c257d8a63680ddbd0c2d30a7095434c75bbfedc83512cb2e0c45212f32f1,0.2646597921848297,Speech,12,v1_superset_max_is_exact_whitelist_member,0.2646597921848297,Speech,0
