family,param,compute_fraction,sel_common_robust_lcb,sel_aesthetic_pq,sel_aesthetic_cu,sel_semantic_fit,sel_section_coherence,sel_lyric_intelligibility_vocal_scorable,winner_match,false_restart_rate,top2_retention,top4_retention,regret_common_robust_lcb,regret_semantic_fit,regret_lyric_intelligibility_vocal_scorable
common_restart,"(0.375, 0.9)",0.7125,2.3435510156594956,7.772420064546168,7.685032682493329,0.3468169413590658,0.9573545188177377,0.3995406794771263,0.75,0.25,0.93359375,1.0,0.014081890716343139,0.11175663682843151,0.21288616164100896
common_restart,"(0.5, 0.7)",0.7666666666666667,2.354128623933716,7.793063392862678,7.707592401653528,0.34229290110488364,0.9580489317886531,0.40966304486909716,0.91015625,0.08984375,0.9921875,1.0,0.0035042824421227126,0.11628067708261369,0.2027637962490381
common_restart,"(0.375, 0.8)",0.775,2.351268606461044,7.795393830165267,7.70770108141005,0.3421342036799615,0.9576100577833131,0.41315057846038966,0.888671875,0.111328125,0.97265625,1.0,0.006364299914794663,0.11643937450753583,0.19927626265774565
common_restart,"(0.25, 0.9)",0.8083333333333333,2.351026712605599,7.785374061204493,7.697859418578446,0.3485073251667927,0.9576755171874538,0.415948624666221,0.865234375,0.134765625,0.984375,1.0,0.006606193770239828,0.11006625302070461,0.19647821645191427
common_restart,"(0.375, 0.7)",0.825,2.3560050128435663,7.799196243286133,7.709901999682188,0.34346026141975017,0.9580313905607909,0.4127693583164619,0.94921875,0.05078125,0.998046875,1.0,0.0016278935322720208,0.11511331676774716,0.19965748280167334
common_restart,"(0.25, 0.8)",0.85,2.3545827633775,7.791530480608344,7.704434345476329,0.3445041047580162,0.9578808828955516,0.4226132534575356,0.943359375,0.056640625,0.9921875,1.0,0.0030501429983388678,0.11406947342948115,0.18981358766059964
common_restart,"(0.25, 0.7)",0.8833333333333333,2.3570454481483454,7.794089128263295,7.7075947457924485,0.34391190478891076,0.9580745176644996,0.4230841822529325,0.98046875,0.01953125,1.0,1.0,0.0005874582274935465,0.11466167339858657,0.1893426588652028
etp_scheduleA,None,0.5,2.3255070010446754,7.76547010615468,7.669842611066997,0.3389370561640135,0.9571949327364564,0.36162140300871237,0.5703125,0.4296875,0.787109375,0.9609375,0.0321259053311633,0.11963652202348385,0.2508054381094229
full_bon8,None,1.0,2.357632906375839,7.791366402991116,7.706511008553207,0.34481741076706385,0.9581287649925798,0.42569829390959735,1.0,0.0,1.0,1.0,0.0,0.11375616742043348,0.18672854720853793
learned_etv,"(0.9, 2)",0.425,2.2978434052624976,7.726901509799063,7.622590751387179,0.3321321552671179,0.9568493766710162,0.3126549286080245,0.412109375,0.587890625,0.646484375,0.89453125,0.05978950111334133,0.1264414229203794,0.2997719125101107
learned_etv,"(0.9, 3)",0.5208333333333334,2.324705328077564,7.75723117031157,7.66602395940572,0.33467398603352194,0.956873118178919,0.35900804234721223,0.5546875,0.4453125,0.806640625,0.9765625,0.03292757829827506,0.12389959215397539,0.253418798770923
learned_etv,"(0.9, 4)",0.6166666666666667,2.3360545907101633,7.761650358326733,7.671718087978661,0.3435033100013243,0.9572491633007303,0.3829887900246861,0.666015625,0.333984375,0.884765625,0.9921875,0.021578315665675557,0.11507026818617305,0.2294380510934491
learned_etv,"(0.7, 2)",0.65,2.3397417024159255,7.790766309946775,7.702823464758694,0.34010313308908735,0.9584019760368392,0.3858884538254871,0.6796875,0.3203125,0.880859375,0.978515625,0.01789120395991317,0.11847044509840998,0.2265383872926482
learned_etv,"(0.7, 3)",0.7083333333333334,2.3498844483427006,7.787373518571258,7.705051619559526,0.3433110683022278,0.9582551579223946,0.401307514699221,0.822265625,0.177734375,0.947265625,0.998046875,0.007748458033138256,0.11526250988526954,0.21111932641891426
learned_etv,"(0.9, 5)",0.7125,2.3435510156594956,7.772420064546168,7.685032682493329,0.3468169413590658,0.9573545188177377,0.3995406794771263,0.75,0.25,0.93359375,1.0,0.014081890716343139,0.11175663682843151,0.21288616164100896
