bundle_rating_id,scorer_rating_id,bundle_name,position,shuffle_seed,nonce_sha256,media_sha256
r_b77db3094ffab154b990,aprime_0529_8e2c9a3cee0a,t2_aprime_core,104,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,31f8eaaffa82db6529f526fa89ecad30a86bbc2b020f1c25a4734d21a3eb5811
r_739144771a850d45db65,aprime_0210_a1d0917b9271,t2_aprime_core,105,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,166ddb24d974600483d9fc3898058760bd29cd0273827dbe6845f9c79e5e0f42
r_4e31d4cfa4e136fdee34,aprime_0318_aff50034eabd,t2_aprime_core,106,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,339e5ed78b7cd9f5f23ddf0bfa32a6d4084f83e70efbdb5948848a66a1edcca6
r_93a15ccbc8859f9fbca6,aprime_0256_ed28eaa9f22c,t2_aprime_core,107,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,6afdea7c328fb889a65ddad21d5f9c5acb4e79574038fe4c27ed636ee2a859e3
r_8499078d4ec65bf8279c,aprime_0089_0605fcbde128,t2_aprime_core,108,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,1de2639cd4f53689e52f78d6ff835d481a53c02c0272c03ccf37d276c2fcf4ea
r_37295eee201b55744f21,aprime_0656_10c9239a727c,t2_aprime_core,109,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,a5b46f50dee6e29150114e3293c664114cbe1e0377ff5349ed612693d42d6e35
r_30ceccc7b0e49d34515b,aprime_0255_7b8a6ae8b538,t2_aprime_core,110,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,e9c61e16e36037e7665005ce7c8f78e58f5316f6abce14b7ed616f3a11c35f01
r_e1c9b14ebee68089cf28,aprime_0152_293b2034cccc,t2_aprime_core,111,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9985cff746ff1ed5ade638aaef5d7c6bdc5916626bcac2c72da51b89bc57ad02
r_5e2c47c3e12eee9ef634,aprime_0490_55ab8e50a996,t2_aprime_core,112,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,4843a6abef2967049b864042f8cf3fb25c10786239bdd24eb46ed05b97869a1a
r_1d2aa14c0099a237e3a9,aprime_0153_10b8552cf5af,t2_aprime_core,113,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f8b146f6bbbf70086b6cb36f7449c482f02aac1a69575c809ad74807c40e85ff
r_73dba67eca3e9e3565ea,aprime_0582_8d2153d7e3aa,t2_aprime_core,114,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,16efe2d3dcc4b7dff1fd0782303ad4c77fbe81bb0220e22f7f6450f74d6a7d83
r_78e38c56a2e410088430,aprime_0237_5fce794f620c,t2_aprime_core,115,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,df3c80efd217ba0e4dc776eca85903db87a0b7e9643cdabc73983e03dc328f88
r_2dc4f06f5eab2478df14,aprime_0304_6033f5316189,t2_aprime_core,116,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,94495528628cec5f0b54fc4cb9370cca2f554b8b15936d022e637bbd79a583e6
r_4944a1eb7f36a6bb6fb7,aprime_0049_e0aac6d99ffa,t2_aprime_core,117,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9f46d6b4fb2154723f9f5042981959ffc2435e1743c6551f80fda2a4f7537e91
r_08afeee71999ba91c19e,aprime_0104_48bbf5a928f5,t2_aprime_core,118,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,6601ec74fc382b6bfb49fd30936deb13b9417254dcdb6e68d6bda5aa1bb9cb8a
r_6a59e20e521a094b638f,aprime_0336_508baa6a6950,t2_aprime_core,119,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,c3fea6e0254b4a8c5cc4f4e7086825b445adc39791094bc896c0898d86c81058
r_74697575a66364686734,aprime_0588_1e3858b0eca8,t2_aprime_core,120,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,5ee7314302f870a4cf757c5d4c3c7eb053cdb346faf40703b6b36d8c2f4d0144
r_0053d6d2f30a5238c72c,aprime_0178_426aef858d6a,t2_aprime_core,121,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,61aba5a6bff238af139bdf42e55da5c26c2d7c7c1313bb31b850fe89162f5b60
r_b5fea33560d85cff30a3,aprime_0066_863db45703ed,t2_aprime_core,122,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,c6eaf88990b15af273c1fde0c7929d5e0e0e2823769eb86383f3722bb028f27b
r_895088121b02ee858884,aprime_0628_28952d1a4b83,t2_aprime_core,123,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,4fca20c07654031c5d646c41cf099f9fad5927b6027f1234fe989a60c30a3dd7
r_23c6aac898627b318c02,aprime_0663_d40cba210a01,t2_aprime_core,124,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,181c0377746360d5ed6cc33ebadedafdf704bc3cd763b7f0e765ed4673f429c6
r_508a250fade1ec6e550c,aprime_0475_70f31eededf2,t2_aprime_core,125,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,fb30593110642e0dd9f3ef06fa6bccf700f77d76c7d56a35010159b16cd9ae76
r_771e6a485732a76e8386,aprime_0410_8446dfa77b62,t2_aprime_core,126,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9f45a501eca26a26e0bc46e2129a8a5217851aad67bdca73e7090c9528029a49
r_4e11e07e0409b349e46e,aprime_0090_cda7942f8b50,t2_aprime_core,127,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,8e4923c5c6ff51adbea1da3bf3b0f1a0880a5123a132d1b2c7b6886842744f9a
r_8741c3efa3ca62b6f6cf,aprime_0194_2fece6846043,t2_aprime_core,128,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9db98a62932d199ccc3bdf109d5b09d19ffe7724635994c6fdf37808264c61b0
r_84db8c6a073f08437aee,aprime_0281_36a3b49e6073,t2_aprime_core,129,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,5117199c8f06d54fc04ed25a828817b074ac9a39295412f698f41e63a2955224
r_9b66fd6536f19a546b73,aprime_0572_de34dd4a9828,t2_aprime_core,130,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,bd609fbb149be3a7c63651245502b761cb8c0253aba002e415614f39aba2003b
r_aeffb6a849e30dba2f8a,aprime_0101_a0d29cf558ff,t2_aprime_core,131,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,4c458237d63c6c918a20657006ede8c07fccdd72d75172306052ebfa7096dd64
r_54a9d7851ea0bb4c6610,aprime_0548_94fe5343553d,t2_aprime_core,132,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,5c53f6fb8871cbc1aa919fff8e6aa2c49bc932ccdf98119a28a69d02eedb46cb
r_6e3ef7a502fa771ece17,aprime_0451_f2a3046bab38,t2_aprime_core,133,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b832602393419aa8c57e2d674aaae5ab38d2a58004a34580429cc86e01e255f2
r_9af664331aabcb6ffd9b,aprime_0013_787b3b17faad,t2_aprime_core,134,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,43b2503b128d68f66094ee91b830404094bec7abb182ee27a7b7234fdccd1776
r_26466079dd74822ad0c3,aprime_0075_1b2aad741e6c,t2_aprime_core,135,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f3ad8709e7527e98f8503b22a37715bce824835bc833b307a96a7beeb71413b6
r_e1ad66281eeeb1febb2f,aprime_0450_30f99bdb26e3,t2_aprime_core,136,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7ae0558aa5062ed498c5f39009e5cfb387e9e99340d125358bc0fd001ff83213
r_53981067e96321c6db7a,aprime_0042_81377c8748f8,t2_aprime_core,137,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,e0e0ab925c0f2f6cf8ab8022713bc905057173af0fb25d624ff36295ca5cce38
r_abe76be5d38a191de9f5,aprime_0236_478362009a33,t2_aprime_core,138,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,d319f977af187e6e8a55990ba3b16cb6ac3c18e2dbf1f1d076b8e5c57471447b
r_eb3574550eca9921cba8,aprime_0402_d5d9911e4dba,t2_aprime_core,139,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,bf68f63054e6b496eb275978f5781de5f080a15fc0580edec9dab06766d7ef04
r_451d43f67a933ed198a9,aprime_0334_ffa479660183,t2_aprime_core,140,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,749647c12564fd30d84f0b50f11002383454187d298ccee6d6d31325eeabf247
r_7846b44a2c91b9914288,aprime_0072_8bbd84c662c3,t2_aprime_core,141,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,ba5f8786ba3c442d9815103090ffbea84fc1cde7b2809938a06cf069a1c382e5
r_fb63ecbb34ba7a65bb1d,aprime_0604_4689a2a5a637,t2_aprime_core,142,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,d2ee8eb6eba2d2bd896e871eca81b4ba9b5886820ab73afd5f858c234868ca15
r_639ae96bb365b374675d,aprime_0367_865a227d0643,t2_aprime_core,143,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7aed67dc3f354d1dcac9eb512319aa8d0dd440218e4cf45d3976eb1d2d8db498
r_ad1801be34558fd2b066,aprime_0181_4a745e5475ed,t2_aprime_core,144,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,87c49d85f200e3fe7cbe97583bca49f99a51f26b71248b18408f6ea66555a99b
r_9b543babf372ed5b1b41,aprime_0418_381620104ef8,t2_aprime_core,145,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,70af6302a81baac757531d906fa400bc00dc94c0ace1e7aad9d02d459ad5fe8d
r_f5269fc7c5453b46e6eb,aprime_0020_165d2ca6da9c,t2_aprime_core,146,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,a9564d61640a9dba5cb4aa5a1d6c307ba655c0c992a522e4682a576c2da42ee1
r_5a340406d9cd78a19b0f,aprime_0396_d8376f888286,t2_aprime_core,147,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f0342556c54c67313422fc3c3e95453dd569ed166741e5c3489b75ef59420c14
r_f9849bdd45e9f33e65db,aprime_0051_63864ca8c042,t2_aprime_core,148,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,1dd8b92b471bce032b2a6f8525200e1040f0403811bac7b1650a43e68c479b60
r_6d0fab75b1f54a1a22d4,aprime_0478_b5689521556c,t2_aprime_core,149,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,0c0739c380bbc4d7824e3dd4248d47330831738b27352ac349ec34bbb7e03ed7
r_dc69f20fed8f7f11f929,aprime_0612_8155ef783a1e,t2_aprime_core,150,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,e066772d3c5ad18ddf61295ea611bc99192717b4c08dadc261dd4ab00f39647d
r_92b0c394dae8529df9ef,aprime_0436_daf6a5405dcc,t2_aprime_core,151,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f954d603af275ac9f0b92f27af3b9df955823fe753e46912c4513155d9b50b85
r_2dbc102d390cedb6bcc9,aprime_0394_166a16fd29b6,t2_aprime_core,152,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,6813542e5a018ca9cf0d049877d049b70a8cad327175bfb668f40e85056a734b
r_04e08f1886583018b599,aprime_0621_58e54051eb54,t2_aprime_core,153,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,18933db51229a66f12f3faf8731b7ae191e6fbc71767e3682a6a34f8496fa5b4
r_779080eb291537ef7c5e,aprime_0635_0976fdc8bd3d,t2_aprime_core,154,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7fae9496eac1819566848a7b835605622d98f5de0109917b7f53c823c1183ffe
r_0bc12c80840c6a95f280,aprime_0509_0b45d7de17e5,t2_aprime_core,155,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,24357be13b98c62f917ec5f52a49ddfa9bcee80d7965ab6f5803359b708bfb65
r_7174da991f1d6079d31c,aprime_0652_9cbc424a39c7,t2_aprime_core,156,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9bb58f5b5908d3c76745153276db3bb56b01892c67a3949edf02dde453e2a7fb
r_641f88d9745e5361aa2f,aprime_0186_974bb909f260,t2_aprime_core,157,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,cc68f63eb4d2c1cf21e092f183459250b3a774dd8d75a54d767fbaed1bac49a6
r_f52929ea8a17e99907fb,aprime_0474_0952ccd5b41b,t2_aprime_core,158,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,acad3a798d59a5da8403541c61ed4e39dc1bbfa41e1b1add134620d0bd1aea8c
r_92020befdcb84c1570c7,aprime_0043_ebc25c0f11b3,t2_aprime_core,159,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b4a458ee71dbe8da73a839861f2e15833b7ccbaec7cb77e827c41c3e0a283b6e
r_70d21b25330578948c5f,aprime_0644_d370ede41172,t2_aprime_core,160,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,536f53733d4bd72473286592810acddf9acd56ce8b0671928050af8d8c655749
r_c1f7379ac0cc83b4615a,aprime_0471_c8d3ce354559,t2_aprime_core,161,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,d8af32942754d633a971d04e752c1ebb583e7c2eb933cddc70e1c25994001773
r_1852cbf2c218ee1db218,aprime_0421_dac3243f8e5f,t2_aprime_core,162,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,86c88e05b1d64102e602718f539b7857f6a40565811168fa0e1153e31e9aafbc
r_ee16ae787628928be252,aprime_0383_0d49a21c2ebc,t2_aprime_core,163,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,d0824491517a31a18d9dae523ce17275222a368a0ab66ddbba1939521da4feb1
r_7ca81c7ff7d9f4403d5d,aprime_0162_8bfe80d445ae,t2_aprime_core,164,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f5109797a7b17382460409a23b2943648eb2f1e72420673b2ab222669e0e1ccb
r_3384d9c776886d8119ea,aprime_0552_bcf31e098af0,t2_aprime_core,165,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,320db01acba84a530b9f7c366b7a5ac3b5c3f21104f30eb86ffd1ec326351758
r_081f3eb1fa1e5d9d7004,aprime_0508_7023bce96948,t2_aprime_core,166,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,d67ce49f1b6e2a76db0417c95fafdf38418cbd6a800c68037fab98fc95fe5eea
r_c05b07a99f173231ba77,aprime_0311_b51e6eaab5cc,t2_aprime_core,167,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,8391a0e2ce9c5967ac7f6991c4652547d0abecefee1557192e21ea90c3142804
r_02178a6bb260a8219b31,aprime_0564_41ea0a00617f,t2_aprime_core,168,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b9b43c5670d0229107a3fb9c5cc9754fc539062a9672e9b036e76bed3f53e1c5
r_5616b969b5723c264051,aprime_0320_93f891edfbd2,t2_aprime_core,169,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,2ebf42a0fab934bb2fe681c877c71b9635add6ffc8e214f08c3ff8855946c6c5
r_5bb88ff7c00a122111ce,aprime_0313_1f330e151b70,t2_aprime_core,170,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,a2d4c606860a67b7e19e02819f7da9ac0eed2c4d9bf14560eb9e144cd08c26c1
r_71c5665eba6bd2477885,aprime_0016_190db19d0ad7,t2_aprime_core,171,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,59dfdda7c403cd37c13185b9e54755f25ba4eb4642e83602e375895579835a02
r_1d6af5b31483cf74b414,aprime_0197_8ebaf6d67812,t2_aprime_core,172,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,a64d05aebadd36546ca5ca66c1259e1fe209c78e4bfb6d3983c3ed6dd72acb40
r_7909403b860b90d97916,aprime_0228_821d00820017,t2_aprime_core,173,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,15161bf19ca3ca49a751fa49fa9550eacf7908345f0c98de84bebdc54b8e33ce
r_219816246554732588bc,aprime_0504_a572116e2b38,t2_aprime_core,174,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b3d0d948d6815688c0b3f37f7cc997e59d4b9cc83d7278fdce8fb50fd3a239cd
r_544e9c6c4ea1eb995a17,aprime_0110_2e424726f7ec,t2_aprime_core,175,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,2073aff220ad9f542c0a6f279bd101b198f0a0f42fccb83483da3fa8777d1045
r_1ecd4b698f90b241085f,aprime_0502_95ced68c584f,t2_aprime_core,176,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,6f64d324a0ffd12fc8ca80257f935d3da4f5599432f090c04ac14dd92abac921
r_38c4374fb902dd87ce87,aprime_0211_50059199e23a,t2_aprime_core,177,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,0a9bae949406f1817ee5d08463491fe337e21acb08c302ef69a7915e17e0cdbb
r_abaa8cf48954845543b7,aprime_0641_b8020558b0b8,t2_aprime_core,178,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,337d46ad54cfe76259fa1311897b60086f7bb0d5160e31fe2ccbb5186a347862
r_65c2bb15ee03d69139d8,aprime_0030_61dd0835fc9a,t2_aprime_core,179,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,02e4a6a3460f81e839b3633336946ecf99bc9e815c33b70ab102959f6b26933c
r_5885ac6dab4d8f363c59,aprime_0627_a8555cc90269,t2_aprime_core,180,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,ec3a8685a566c81797e0585ee882d87b6ce47f94d9509ceba28ad710c81e123c
r_1602b32ba3bfb0df0968,aprime_0151_ba0b2687d533,t2_aprime_core,181,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,d47e3ccd7457282492502a9e5764e4ecf6f4f3e9be2bdc2cb219c4dcca7175ea
r_f091091ccae8e7fb4e08,aprime_0377_f5a5087746aa,t2_aprime_core,182,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,6a03282ad536d33b74aba6fd974c5a1ed55678c9ec2e8b56c418c2f486292da9
r_dd5b104f5f88e5c88ded,aprime_0462_c4e504aa2898,t2_aprime_core,183,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,65bce3cf6fe4645bddc634d8d25da3ff6efc1baa8b29f6e0b0a7525774aa44f4
r_ae138e721f58676a1738,aprime_0126_a6a45628d4c6,t2_aprime_core,184,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,30f817d9eda915eb7e101dc48b3e50243b07dee4c460a0a5626de507ddd1d096
r_4176fed4f5948d45768f,aprime_0142_a2eefd741ab7,t2_aprime_core,185,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,bc94f22120c445ab52257cd7dca3a529ad66153530845b95227a06edfd344464
r_1581c0fe9686108299f5,aprime_0385_c0d11033eab8,t2_aprime_core,186,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f95e9a5c4c7f33fee9315479c77601ef4bfd3430bcacf624f28ad7ed7e12ff43
r_53f1af2f88dab017780a,aprime_0567_07c3ec3b4c72,t2_aprime_core,187,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,8cb6407587e1056c5691210eb5f8d3a2d70359807a191041f1d33464bf833a23
r_aa1529b2c0eb725ac095,aprime_0515_55e69598f51a,t2_aprime_core,188,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,cb662747964b6bc0d98b7cce0adf0bc696b3262a894f42a0b544c95c7f20bef0
r_85aa789a03da0a8b7fc2,aprime_0018_39e73630f43c,t2_aprime_core,189,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,03218a661dbd0e39bf636b07c2e99438464c9c884cee01cc0c48bb4ecea95014
r_9f37e9f4e9a1dd33e2db,aprime_0234_f26770d95b42,t2_aprime_core,190,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,526a9b8268cb77317bf81813a6c868639ee4030bd5519bdbd41df47111ff9088
